Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_57_349,VPWR,li1,167.9000,165.9200,1.799997
FILLER_57_337,VPWR,li1,163.3000,165.9200,1.799997
FILLER_57_330,VPWR,li1,158.7000,165.9200,1.799996
FILLER_57_318,VPWR,li1,154.5600,165.9200,1.799994
FILLER_57_306,VPWR,li1,149.0400,165.9200,1.799992
FILLER_57_294,VPWR,li1,143.5200,165.9200,1.799990
FILLER_57_272,VPWR,li1,132.4800,165.9200,1.799988
FILLER_57_260,VPWR,li1,127.8800,165.9200,1.799986
FILLER_57_247,VPWR,li1,120.0600,165.9200,1.799978
FILLER_57_236,VPWR,li1,114.5400,165.9200,1.799976
FILLER_57_230,VPWR,li1,111.5500,165.9200,1.799975
FILLER_57_218,VPWR,li1,107.1800,165.9200,1.799976
FILLER_57_212,VPWR,li1,103.7300,165.9200,1.799978
FILLER_57_202,VPWR,li1,98.9000,165.9200,1.799979
FILLER_57_194,VPWR,li1,96.6000,165.9200,1.799977
FILLER_57_185,VPWR,li1,91.0800,165.9200,1.799973
FILLER_57_169,VPWR,li1,83.4900,165.9200,1.799971
FILLER_57_154,VPWR,li1,77.0500,165.9200,1.799972
FILLER_57_146,VPWR,li1,74.5200,165.9200,1.799973
FILLER_57_137,VPWR,li1,69.2300,165.9200,1.799979
FILLER_57_125,VPWR,li1,65.7800,165.9200,1.799977
FILLER_57_113,VPWR,li1,60.2600,165.9200,1.799979
FILLER_57_111,VPWR,li1,56.8100,165.9200,1.799980
FILLER_57_105,VPWR,li1,55.2000,165.9200,1.799982
FILLER_57_78,VPWR,li1,42.0900,165.9200,1.799990
FILLER_57_69,VPWR,li1,37.9500,165.9200,1.799992
FILLER_57_57,VPWR,li1,34.5000,165.9200,1.799991
FILLER_57_50,VPWR,li1,29.9000,165.9200,1.799991
FILLER_57_46,VPWR,li1,26.9100,165.9200,1.799991
FILLER_57_42,VPWR,li1,25.7600,165.9200,1.799991
FILLER_57_27,VPWR,li1,20.7000,165.9200,1.799990
FILLER_57_15,VPWR,li1,15.1800,165.9200,1.799990
FILLER_57_3,VPWR,li1,9.6600,165.9200,1.799991
FILLER_56_357,VPWR,li1,170.2000,165.9200,1.799997
FILLER_56_345,VPWR,li1,166.9800,165.9200,1.799997
FILLER_56_333,VPWR,li1,161.4600,165.9200,1.799997
FILLER_56_321,VPWR,li1,155.9400,165.9200,1.799994
FILLER_56_309,VPWR,li1,150.4200,165.9200,1.799992
FILLER_56_306,VPWR,li1,146.7400,165.9200,1.799991
FILLER_56_298,VPWR,li1,144.4400,165.9200,1.799990
FILLER_56_286,VPWR,li1,139.8400,165.9200,1.799989
FILLER_56_274,VPWR,li1,134.3200,165.9200,1.799988
FILLER_56_269,VPWR,li1,129.4900,165.9200,1.799986
FILLER_56_265,VPWR,li1,128.3400,165.9200,1.799986
FILLER_56_253,VPWR,li1,124.6600,165.9200,1.799982
FILLER_56_251,VPWR,li1,121.2100,165.9200,1.799978
FILLER_56_247,VPWR,li1,120.0600,165.9200,1.799978
FILLER_56_234,VPWR,li1,115.0000,165.9200,1.799976
FILLER_56_230,VPWR,li1,111.5500,165.9200,1.799975
FILLER_56_222,VPWR,li1,109.4800,165.9200,1.799975
FILLER_56_207,VPWR,li1,101.2000,165.9200,1.799979
FILLER_56_197,VPWR,li1,96.3700,165.9200,1.799977
FILLER_56_193,VPWR,li1,94.9900,165.9200,1.799977
FILLER_56_186,VPWR,li1,92.0000,165.9200,1.799975
FILLER_56_178,VPWR,li1,88.3200,165.9200,1.799972
FILLER_56_166,VPWR,li1,84.6400,165.9200,1.799971
FILLER_56_157,VPWR,li1,79.1200,165.9200,1.799972
FILLER_56_145,VPWR,li1,72.4500,165.9200,1.799975
FILLER_56_100,VPWR,li1,51.7500,165.9200,1.799983
FILLER_56_88,VPWR,li1,48.7600,165.9200,1.799985
FILLER_56_83,VPWR,li1,43.9300,165.9200,1.799988
FILLER_56_75,VPWR,li1,41.8600,165.9200,1.799990
FILLER_56_63,VPWR,li1,37.2600,165.9200,1.799992
FILLER_56_50,VPWR,li1,28.7500,165.9200,1.799991
FILLER_56_44,VPWR,li1,27.1400,165.9200,1.799991
FILLER_56_32,VPWR,li1,23.0000,165.9200,1.799990
FILLER_56_27,VPWR,li1,18.1700,165.9200,1.799990
FILLER_56_23,VPWR,li1,16.3300,165.9200,1.799990
FILLER_56_19,VPWR,li1,15.1800,165.9200,1.799990
FILLER_56_7,VPWR,li1,11.5000,165.9200,1.799991
FILLER_55_357,VPWR,li1,170.2000,160.4800,1.799994
FILLER_55_349,VPWR,li1,167.9000,160.4800,1.799994
FILLER_55_337,VPWR,li1,163.3000,160.4800,1.799994
FILLER_55_335,VPWR,li1,159.8500,160.4800,1.799994
FILLER_55_327,VPWR,li1,157.7800,160.4800,1.799993
FILLER_55_315,VPWR,li1,153.1800,160.4800,1.799989
FILLER_55_303,VPWR,li1,147.6600,160.4800,1.799985
FILLER_55_291,VPWR,li1,142.1400,160.4800,1.799981
FILLER_55_269,VPWR,li1,131.1000,160.4800,1.799985
FILLER_55_257,VPWR,li1,123.9700,160.4800,1.799980
FILLER_55_249,VPWR,li1,121.9000,160.4800,1.799979
FILLER_55_223,VPWR,li1,108.3300,160.4800,1.799978
FILLER_55_215,VPWR,li1,106.2600,160.4800,1.799979
FILLER_55_182,VPWR,li1,89.4700,160.4800,1.799975
FILLER_55_177,VPWR,li1,87.4000,160.4800,1.799974
FILLER_55_166,VPWR,li1,82.3400,160.4800,1.799975
FILLER_55_158,VPWR,li1,80.0400,160.4800,1.799977
FILLER_55_146,VPWR,li1,75.4400,160.4800,1.799982
FILLER_55_128,VPWR,li1,66.2400,160.4800,1.799990
FILLER_55_116,VPWR,li1,61.6400,160.4800,1.799991
FILLER_55_109,VPWR,li1,56.3500,160.4800,1.799992
FILLER_55_101,VPWR,li1,53.8200,160.4800,1.799993
FILLER_55_89,VPWR,li1,49.2200,160.4800,1.799994
FILLER_55_70,VPWR,li1,38.1800,160.4800,1.799997
FILLER_55_62,VPWR,li1,34.9600,160.4800,1.799997
FILLER_55_53,VPWR,li1,30.5900,160.4800,1.799997
FILLER_55_15,VPWR,li1,14.2600,160.4800,1.799997
FILLER_55_3,VPWR,li1,9.6600,160.4800,1.799998
FILLER_54_357,VPWR,li1,170.2000,160.4800,1.799994
FILLER_54_345,VPWR,li1,166.9800,160.4800,1.799994
FILLER_54_333,VPWR,li1,161.4600,160.4800,1.799994
FILLER_54_321,VPWR,li1,155.9400,160.4800,1.799991
FILLER_54_309,VPWR,li1,150.4200,160.4800,1.799987
FILLER_54_307,VPWR,li1,146.9700,160.4800,1.799984
FILLER_54_301,VPWR,li1,145.3600,160.4800,1.799984
FILLER_54_275,VPWR,li1,132.4800,160.4800,1.799983
FILLER_54_269,VPWR,li1,129.9500,160.4800,1.799983
FILLER_54_261,VPWR,li1,127.4200,160.4800,1.799982
FILLER_54_251,VPWR,li1,121.2100,160.4800,1.799979
FILLER_54_243,VPWR,li1,119.1400,160.4800,1.799978
FILLER_54_231,VPWR,li1,114.5400,160.4800,1.799977
FILLER_54_215,VPWR,li1,106.2600,160.4800,1.799979
FILLER_54_203,VPWR,li1,101.6600,160.4800,1.799982
FILLER_54_195,VPWR,li1,95.4500,160.4800,1.799977
FILLER_54_189,VPWR,li1,93.8400,160.4800,1.799977
FILLER_54_172,VPWR,li1,84.8700,160.4800,1.799974
FILLER_54_168,VPWR,li1,83.7200,160.4800,1.799975
FILLER_54_141,VPWR,li1,71.7600,160.4800,1.799985
FILLER_54_136,VPWR,li1,69.0000,160.4800,1.799989
FILLER_54_124,VPWR,li1,65.3200,160.4800,1.799990
FILLER_54_112,VPWR,li1,57.7300,160.4800,1.799992
FILLER_54_100,VPWR,li1,54.2800,160.4800,1.799993
FILLER_54_93,VPWR,li1,48.9900,160.4800,1.799994
FILLER_54_85,VPWR,li1,46.4600,160.4800,1.799995
FILLER_54_83,VPWR,li1,43.9300,160.4800,1.799995
FILLER_54_74,VPWR,li1,40.0200,160.4800,1.799997
FILLER_54_59,VPWR,li1,33.3500,160.4800,1.799997
FILLER_54_51,VPWR,li1,30.8200,160.4800,1.799997
FILLER_54_45,VPWR,li1,26.4500,160.4800,1.799997
FILLER_54_39,VPWR,li1,24.8400,160.4800,1.799997
FILLER_54_33,VPWR,li1,20.9300,160.4800,1.799996
FILLER_54_29,VPWR,li1,19.7800,160.4800,1.799996
FILLER_54_27,VPWR,li1,18.1700,160.4800,1.799996
FILLER_54_15,VPWR,li1,15.1800,160.4800,1.799997
FILLER_54_3,VPWR,li1,9.6600,160.4800,1.799998
FILLER_53_356,VPWR,li1,169.9700,155.0400,1.799982
FILLER_53_337,VPWR,li1,161.2300,155.0400,1.799987
FILLER_53_335,VPWR,li1,159.8500,155.0400,1.799989
FILLER_53_323,VPWR,li1,156.8600,155.0400,1.799988
FILLER_53_311,VPWR,li1,151.3400,155.0400,1.799988
FILLER_53_299,VPWR,li1,145.8200,155.0400,1.799987
FILLER_53_287,VPWR,li1,140.3000,155.0400,1.799986
FILLER_53_281,VPWR,li1,135.0100,155.0400,1.799986
FILLER_53_279,VPWR,li1,134.0900,155.0400,1.799986
FILLER_53_271,VPWR,li1,132.0200,155.0400,1.799986
FILLER_53_259,VPWR,li1,127.4200,155.0400,1.799985
FILLER_53_233,VPWR,li1,113.1600,155.0400,1.799981
FILLER_53_225,VPWR,li1,110.8600,155.0400,1.799981
FILLER_53_223,VPWR,li1,108.3300,155.0400,1.799982
FILLER_53_215,VPWR,li1,106.2600,155.0400,1.799983
FILLER_53_203,VPWR,li1,101.6600,155.0400,1.799986
FILLER_53_181,VPWR,li1,90.1600,155.0400,1.799984
FILLER_53_169,VPWR,li1,84.1800,155.0400,1.799986
FILLER_53_162,VPWR,li1,81.4200,155.0400,1.799987
FILLER_53_151,VPWR,li1,75.9000,155.0400,1.799991
FILLER_53_139,VPWR,li1,72.2200,155.0400,1.799992
FILLER_53_127,VPWR,li1,66.7000,155.0400,1.799993
FILLER_53_111,VPWR,li1,56.8100,155.0400,1.799994
FILLER_53_90,VPWR,li1,47.6100,155.0400,1.799995
FILLER_53_82,VPWR,li1,45.0800,155.0400,1.799996
FILLER_53_72,VPWR,li1,39.3300,155.0400,1.799997
FILLER_53_65,VPWR,li1,36.1100,155.0400,1.799996
FILLER_53_57,VPWR,li1,33.5800,155.0400,1.799996
FILLER_53_48,VPWR,li1,27.8300,155.0400,1.799995
FILLER_53_42,VPWR,li1,26.2200,155.0400,1.799995
FILLER_53_36,VPWR,li1,22.3100,155.0400,1.799995
FILLER_53_28,VPWR,li1,19.0900,155.0400,1.799996
FILLER_53_3,VPWR,li1,9.6600,155.0400,1.799997
FILLER_52_351,VPWR,li1,168.8200,155.0400,1.799982
FILLER_52_340,VPWR,li1,163.7600,155.0400,1.799984
FILLER_52_333,VPWR,li1,159.1600,155.0400,1.799989
FILLER_52_321,VPWR,li1,155.9400,155.0400,1.799988
FILLER_52_309,VPWR,li1,150.4200,155.0400,1.799988
FILLER_52_305,VPWR,li1,146.5100,155.0400,1.799987
FILLER_52_293,VPWR,li1,143.0600,155.0400,1.799986
FILLER_52_284,VPWR,li1,136.3900,155.0400,1.799986
FILLER_52_278,VPWR,li1,134.7800,155.0400,1.799986
FILLER_52_253,VPWR,li1,122.1300,155.0400,1.799980
FILLER_52_240,VPWR,li1,118.6800,155.0400,1.799980
FILLER_52_201,VPWR,li1,98.2100,155.0400,1.799984
FILLER_52_197,VPWR,li1,97.0600,155.0400,1.799984
FILLER_52_192,VPWR,li1,94.7600,155.0400,1.799983
FILLER_52_181,VPWR,li1,89.7000,155.0400,1.799984
FILLER_52_164,VPWR,li1,82.3400,155.0400,1.799987
FILLER_52_149,VPWR,li1,74.5200,155.0400,1.799991
FILLER_52_141,VPWR,li1,72.2200,155.0400,1.799992
FILLER_52_122,VPWR,li1,62.1000,155.0400,1.799993
FILLER_52_102,VPWR,li1,55.2000,155.0400,1.799994
FILLER_52_85,VPWR,li1,47.3800,155.0400,1.799995
FILLER_52_83,VPWR,li1,43.9300,155.0400,1.799996
FILLER_52_79,VPWR,li1,42.7800,155.0400,1.799996
FILLER_52_67,VPWR,li1,39.1000,155.0400,1.799997
FILLER_52_60,VPWR,li1,33.3500,155.0400,1.799996
FILLER_52_56,VPWR,li1,32.2000,155.0400,1.799996
FILLER_52_45,VPWR,li1,27.6000,155.0400,1.799995
FILLER_52_26,VPWR,li1,17.9400,155.0400,1.799996
FILLER_51_354,VPWR,li1,168.5900,149.6000,1.799971
FILLER_51_348,VPWR,li1,165.8300,149.6000,1.799972
FILLER_51_337,VPWR,li1,160.7700,149.6000,1.799979
FILLER_51_332,VPWR,li1,158.4700,149.6000,1.799977
FILLER_51_328,VPWR,li1,157.3200,149.6000,1.799976
FILLER_51_309,VPWR,li1,148.3500,149.6000,1.799973
FILLER_51_297,VPWR,li1,144.9000,149.6000,1.799973
FILLER_51_276,VPWR,li1,133.4000,149.6000,1.799978
FILLER_51_266,VPWR,li1,128.3400,149.6000,1.799981
FILLER_51_258,VPWR,li1,126.0400,149.6000,1.799980
FILLER_51_249,VPWR,li1,120.5200,149.6000,1.799980
FILLER_51_237,VPWR,li1,117.3000,149.6000,1.799980
FILLER_51_225,VPWR,li1,109.9400,149.6000,1.799983
FILLER_51_213,VPWR,li1,103.7300,149.6000,1.799987
FILLER_51_205,VPWR,li1,101.6600,149.6000,1.799990
FILLER_51_193,VPWR,li1,97.0600,149.6000,1.799989
FILLER_51_181,VPWR,li1,91.5400,149.6000,1.799988
FILLER_51_169,VPWR,li1,86.0200,149.6000,1.799988
FILLER_51_160,VPWR,li1,79.3500,149.6000,1.799988
FILLER_51_156,VPWR,li1,78.2000,149.6000,1.799989
FILLER_51_138,VPWR,li1,69.4600,149.6000,1.799993
FILLER_51_126,VPWR,li1,66.2400,149.6000,1.799993
FILLER_51_113,VPWR,li1,58.8800,149.6000,1.799993
FILLER_51_100,VPWR,li1,54.2800,149.6000,1.799994
FILLER_51_88,VPWR,li1,48.7600,149.6000,1.799995
FILLER_51_73,VPWR,li1,39.3300,149.6000,1.799997
FILLER_51_69,VPWR,li1,38.1800,149.6000,1.799997
FILLER_51_60,VPWR,li1,33.3500,149.6000,1.799997
FILLER_51_47,VPWR,li1,27.8300,149.6000,1.799997
FILLER_51_39,VPWR,li1,25.3000,149.6000,1.799997
FILLER_51_22,VPWR,li1,16.3300,149.6000,1.799998
FILLER_51_10,VPWR,li1,12.8800,149.6000,1.799998
FILLER_51_3,VPWR,li1,7.8200,149.6000,1.799999
FILLER_50_334,VPWR,li1,159.3900,149.6000,1.799977
FILLER_50_322,VPWR,li1,156.4000,149.6000,1.799976
FILLER_50_307,VPWR,li1,146.9700,149.6000,1.799973
FILLER_50_301,VPWR,li1,145.3600,149.6000,1.799973
FILLER_50_266,VPWR,li1,128.1100,149.6000,1.799981
FILLER_50_260,VPWR,li1,126.5000,149.6000,1.799980
FILLER_50_249,VPWR,li1,120.7500,149.6000,1.799980
FILLER_50_235,VPWR,li1,113.8500,149.6000,1.799982
FILLER_50_229,VPWR,li1,112.2400,149.6000,1.799982
FILLER_50_221,VPWR,li1,107.4100,149.6000,1.799984
FILLER_50_213,VPWR,li1,105.3400,149.6000,1.799987
FILLER_50_190,VPWR,li1,94.3000,149.6000,1.799989
FILLER_50_171,VPWR,li1,86.0200,149.6000,1.799988
FILLER_50_141,VPWR,li1,73.1400,149.6000,1.799990
FILLER_50_139,VPWR,li1,69.6900,149.6000,1.799993
FILLER_50_133,VPWR,li1,68.0800,149.6000,1.799993
FILLER_50_121,VPWR,li1,63.9400,149.6000,1.799993
FILLER_50_109,VPWR,li1,58.4200,149.6000,1.799993
FILLER_50_100,VPWR,li1,51.9800,149.6000,1.799994
FILLER_50_85,VPWR,li1,45.5400,149.6000,1.799996
FILLER_50_81,VPWR,li1,43.4700,149.6000,1.799996
FILLER_50_73,VPWR,li1,40.9400,149.6000,1.799997
FILLER_50_60,VPWR,li1,34.5000,149.6000,1.799997
FILLER_50_52,VPWR,li1,30.1300,149.6000,1.799997
FILLER_50_41,VPWR,li1,25.7600,149.6000,1.799997
FILLER_50_29,VPWR,li1,21.6200,149.6000,1.799997
FILLER_50_15,VPWR,li1,12.6500,149.6000,1.799998
FILLER_50_3,VPWR,li1,9.6600,149.6000,1.799999
FILLER_49_351,VPWR,li1,167.2100,144.1600,1.799977
FILLER_49_342,VPWR,li1,163.3000,144.1600,1.799980
FILLER_49_329,VPWR,li1,157.3200,144.1600,1.799981
FILLER_49_318,VPWR,li1,152.4900,144.1600,1.799978
FILLER_49_310,VPWR,li1,149.9600,144.1600,1.799979
FILLER_49_295,VPWR,li1,142.1400,144.1600,1.799982
FILLER_49_287,VPWR,li1,137.7700,144.1600,1.799984
FILLER_49_281,VPWR,li1,136.1600,144.1600,1.799985
FILLER_49_279,VPWR,li1,134.0900,144.1600,1.799987
FILLER_49_273,VPWR,li1,132.4800,144.1600,1.799987
FILLER_49_261,VPWR,li1,126.2700,144.1600,1.799986
FILLER_49_249,VPWR,li1,122.8200,144.1600,1.799984
FILLER_49_241,VPWR,li1,117.0700,144.1600,1.799980
FILLER_49_233,VPWR,li1,114.5400,144.1600,1.799979
FILLER_49_225,VPWR,li1,109.4800,144.1600,1.799976
FILLER_49_223,VPWR,li1,108.3300,144.1600,1.799975
FILLER_49_217,VPWR,li1,106.7200,144.1600,1.799975
FILLER_49_213,VPWR,li1,103.7300,144.1600,1.799974
FILLER_49_209,VPWR,li1,102.5800,144.1600,1.799974
FILLER_49_191,VPWR,li1,93.8400,144.1600,1.799962
FILLER_49_172,VPWR,li1,85.1000,144.1600,1.799957
FILLER_49_154,VPWR,li1,77.7400,144.1600,1.799969
FILLER_49_142,VPWR,li1,73.6000,144.1600,1.799979
FILLER_49_130,VPWR,li1,68.0800,144.1600,1.799986
FILLER_49_100,VPWR,li1,54.2800,144.1600,1.799990
FILLER_49_94,VPWR,li1,48.9900,144.1600,1.799993
FILLER_49_77,VPWR,li1,41.6300,144.1600,1.799996
FILLER_49_69,VPWR,li1,39.1000,144.1600,1.799996
FILLER_49_57,VPWR,li1,34.5000,144.1600,1.799996
FILLER_49_48,VPWR,li1,29.4400,144.1600,1.799996
FILLER_49_33,VPWR,li1,22.0800,144.1600,1.799996
FILLER_48_353,VPWR,li1,169.2800,144.1600,1.799977
FILLER_48_327,VPWR,li1,157.3200,144.1600,1.799981
FILLER_48_309,VPWR,li1,148.1200,144.1600,1.799980
FILLER_48_307,VPWR,li1,146.9700,144.1600,1.799980
FILLER_48_299,VPWR,li1,144.9000,144.1600,1.799981
FILLER_48_287,VPWR,li1,140.3000,144.1600,1.799983
FILLER_48_275,VPWR,li1,134.7800,144.1600,1.799985
FILLER_48_263,VPWR,li1,129.2600,144.1600,1.799988
FILLER_48_250,VPWR,li1,120.9800,144.1600,1.799982
FILLER_48_164,VPWR,li1,81.1900,144.1600,1.799964
FILLER_48_141,VPWR,li1,73.1400,144.1600,1.799979
FILLER_48_136,VPWR,li1,69.0000,144.1600,1.799986
FILLER_48_124,VPWR,li1,65.3200,144.1600,1.799987
FILLER_48_116,VPWR,li1,59.1100,144.1600,1.799988
FILLER_48_111,VPWR,li1,57.0400,144.1600,1.799989
FILLER_48_100,VPWR,li1,51.9800,144.1600,1.799991
FILLER_48_92,VPWR,li1,49.6800,144.1600,1.799992
FILLER_48_85,VPWR,li1,45.3100,144.1600,1.799994
FILLER_48_81,VPWR,li1,43.4700,144.1600,1.799995
FILLER_48_76,VPWR,li1,40.9400,144.1600,1.799996
FILLER_48_64,VPWR,li1,37.7200,144.1600,1.799996
FILLER_48_52,VPWR,li1,32.2000,144.1600,1.799996
FILLER_48_29,VPWR,li1,19.5500,144.1600,1.799996
FILLER_48_20,VPWR,li1,14.9500,144.1600,1.799996
FILLER_48_8,VPWR,li1,11.9600,144.1600,1.799997
FILLER_48_3,VPWR,li1,7.3600,144.1600,1.799997
FILLER_47_358,VPWR,li1,170.4300,138.7200,1.799967
FILLER_47_346,VPWR,li1,167.4400,138.7200,1.799967
FILLER_47_337,VPWR,li1,161.0000,138.7200,1.799970
FILLER_47_317,VPWR,li1,152.0300,138.7200,1.799944
FILLER_47_307,VPWR,li1,147.6600,138.7200,1.799935
FILLER_47_297,VPWR,li1,142.6000,138.7200,1.799934
FILLER_47_281,VPWR,li1,135.4700,138.7200,1.799942
